codigo,region,distrito,municipioEscolar,nombreEscuela,director,nivel,grados,zona,estatus,telefono,direccionFisica,direccionFisicaPueblo,direccionFisicaEstado,zipCode,latitud,longitud,puntuacion,starsEscuela,year,ETLLastUpdate,ETLCreatedDate
31120,Humacao,CANOVANAS,Loíza,Belén Blanco de Zequeira,HECTOR RIVERA HERNANDEZ,Secundario,9 10 11 12   EES,URBANA,ABIERTA,256-3060,URB SAN PATRICIO 205 CALLE CARLOS ESCOBAR,Loíza,PR,7720000,18.43235,-65.88004,0.27162482463621074,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
53744,Ponce,YAUCO,Yauco,Benicia Vélez,ROBERTO RODRÍGUEZ PÉREZ,Primario,K 1 2 3 4 5,RURAL,ABIERTA,856-6628,CARR 360 KM 11 HM 9 BO SUSUA ALTA,Yauco,PR,6980000,18.03458,-66.87579,0.8056253212956528,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
21097,Caguas,CIDRA,Cayey,Benigno Carrión,MERY ANN RABELO TAPIA,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,738-3087,CALLE LUIS BARRERAS FINAL,Cayey,PR,7360000,18.10959,-66.16856,0.7968381657374793,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
21089,Caguas,CIDRA,Cayey,Benigno Fernández García,JIMMEY RIVERA COLÓN,Primario,6 7 8      EEI,URBANA,ABIERTA,738-2626,CALLE BARBOSA FINAL,Cayey,PR,7360000,18.11489,-66.16773,0.32288842089913034,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
20685,Caguas,GURABO,Caguas I,Benita González Quiñones,WENDDY COLON MARTINEZ,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,743-4467,URB. JOSE DELGADO CALLE 5,Caguas,PR,7250000,18.23555,-66.02191,0.6927046351629156,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
46656,Mayagüez,AGUADILLA,Aguadilla,Benito Cerezo Vázquez,GERARDO RODRIGUEZ MEDINA,Secundario,9101112,RURAL,ABIERTA,891-5000,CARR. 107INT. 458 BDA. BORINQUEN,Aguadilla,PR,6030000,18.45848,-67.15498,0.5042617210922121,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
50492,Ponce,SANTA ISABEL,Coamo,Benjamín Franklin,JAMIE BONILLA ORTIZ,Primario,6 7 8      EEI,URBANA,ABIERTA,825-1284,CALLE JOSE I QUINTON #82,Coamo,PR,7690000,18.07975,-66.36208,0.3399569794450109,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
21105,Caguas,CIDRA,Cayey,Benjamín Harrison,JUAN TORRES PÉREZ,Secundario,9101112,URBANA,ABIERTA,738-2616,249 AVE JOSE DE DIEGO,Cayey,PR,7360000,18.11429,-66.16996,0.4195711786877838,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
71290,Bayamón,COROZAL,Naranjito,Bernarda Robles de Hevia,JOSÉ A. LÓPEZ AGOSTO,Primario,PK K 1 2 3 4 5,RURAL,ABIERTA,869-1433,CARR 167 KM 7 HM 7 BO PARCELAS,Naranjito,PR,7190000,18.29585,-66.21263,0.2852131675700949,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
52696,Ponce,PONCE,Ponce III,Bernardino Cordero Bernard,WANDA I COLON RIVERA,Secundario,9 10 11 12   EES,URBANA,ABIERTA,842-7091,CARR 488 AVE JUAN B ROMAN,Ponce,PR,7320000,18.14,-66.62944166,0.5985144322466428,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
13391,Ponce,UTUADO,Utuado,Bernardo González Colón,JUANITA NEGRÓN REYES,Primario,K 1 2 3 4 5 6 7 8,URBANA,ABIERTA,894-2524,CARR 10 KM 56 HM 3 BO SALTA ABAJO,Utuado,PR,6410000,18.2755,-66.71126,0.4493720326586637,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
70409,Bayamón,BAYAMON,Bayamón III,Bernardo Huyke,CARMEN HERNÁNDEZ ROSA,Primario,PK K 1 2 3 4 5,URBANA,ABIERTA,786-5275,8VA SECC URB SANTA JUANITA CALLE PENSACOLA,Bayamón,PR,9560000,18.35867,-66.16102,0.6289925134032454,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
33274,Humacao,FAJARDO,Fajardo,Berta Zalduondo,SARA I. LÓPEZ MARTÍNEZ,Primario,K 1 2 3 4 5,URBANA,ABIERTA,863-3959,URB MONTE BRISAS II CALLE 104,Fajardo,PR,7380000,18.34936,-65.65086,0.864426371275876,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
67785,San Juan,SAN JUAN II,San Juan III,Berwind Elemental,FRANCISCO RODRIGUEZ NIEVES,Primario,K 1 2 3 4 5      EEE,URBANA,ABIERTA,768-2570,RES JARDINES DE BERWIND CALLE 1,San Juan,PR,9240000,18.40081,-66.01285,0.4245008677996785,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
67934,San Juan,SAN JUAN II,San Juan III,Berwind Intermedia,Rosario Santana Ortiz**,Primario,6 7 8      EEI,URBANA,ABIERTA,752-0055,"CALLE 2 FINAL, RES. JARDINES DE BERWIND",San Juan,PR,9240000,18.40229,-66.0127,0.25119614637845633,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
67942,San Juan,SAN JUAN II,San Juan III,Berwind Superior,Janifer Ramos**,Secundario,9101112,URBANA,ABIERTA,752-9720,URB COUNTRY CLUB CALLE VINYATER FINAL,San Juan,PR,9240000,18.4073,-66.01225,0.27634884651128644,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
56069,Ponce,PONCE,Ponce II,Bethzaida Velázquez Superior,CRISTINA TORRES,Secundario,9101112,URBANA,ABIERTA,284-1080,URB LAS DELICIAS 100 CALLE FLORENSITA FERRER,Ponce,PR,7310000,18.03739,-66.657,0.4352732975550159,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
75630,San Juan,GUAYNABO,Guaynabo,Betty Rosado de Vega,DAMARIS CONCEPCION,Primario,K 1 2 3 4 5 6       EEE,RURAL,ABIERTA,720-6178,CARR 20 KM 8 HM 6 BO CAMARONES,Guaynabo,PR,9700000,18.33501,-66.10322,0.5969136369782426,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
45393,Mayagüez,CABO ROJO,Sabana Grande,Blanca Malaret,ÁNGEL SANTANA LUGO,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,URBANA,ABIERTA,873-3980,CALLE PEDRO RODRIGUEZ ACOSTA 1,Sabana Grande,PR,6370000,18.07807,-66.95798,0.5861713797964098,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
27565,Caguas,BARRANQUITAS,Aibonito,Bonifacio Sánchez Jiménez,ELISA SÁNCHEZ FLORES,Secundario,9101112,URBANA,ABIERTA,735-4631,CALLE SAN JOSE 119,Aibonito,PR,7050000,18.13971,-66.26322,0.6431200297897838,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
30429,Humacao,LAS PIEDRAS,Humacao,Braulio Ayala Pérez,BRENDA L. CAMACHO ORTIZ,Primario,K 1 2 3 4 5,RURAL,ABIERTA,852-6452,CARR 924 RAMAL 938 BO MAMBICHE BLANCO,Humacao,PR,7910000,18.19844,-65.81211,0.8311199717611241,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
41632,Mayagüez,MAYAGUEZ,Las Marías,Bryan,WILSON APONTE ROSARIO,Primario,K 1 2 3 4 5 6,RURAL,ABIERTA,827-3066,CARR. 124 KM.10 BO.CERROTE,Las Marías,PR,6700000,18.22649,-66.92717,0.9199987144101561,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
70078,Bayamón,BAYAMON,Bayamón I,Cacique Agüeybana,* EXA CANDELARIA ROSA,Todos los niveles,6 7 8 9 10 11 12  EEI,URBANA,ABIERTA,780-9906,URB SIERRA BAYAMON CALLE 61,Bayamón,PR,9607061,18.40737,-66.17208,0.5491905716767906,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
33936,Humacao,CANOVANAS,Luquillo,Camilo Valles Matienzo,MARIELENA PINTO GARCIA,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,889-1045,URB BRISA DEL MAR CALLE 3,Luquillo,PR,7730000,18.37455,-65.72141,0.85060160066432,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
30304,Humacao,LAS PIEDRAS,Humacao,Cándido Berrios,NANCY ORTIZ MENDEZ,Primario,K 1 2 3 4 5,RURAL,ABIERTA,850-1165 - 850-8239,CARR 3 RAMAL KM 87 HM 1 BO CANDELERO ARRIBA,Humacao,PR,7910000,18.10009,-65.83008,0.659246423696224,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
52183,Ponce,PONCE,Ponce II,Capitanejo,JUAN CESARI DELGADO,Primario,K 1 2 3 4 5 6,RURAL,ABIERTA,837-6302,CARR 1 INT 510 BO LA CUARTA SECTOR LAS PALOMAS,Ponce,PR,7310000,18.00798,-66.53377,0.7518358990141021,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
70433,Bayamón,BAYAMON,Bayamón III,Carlos Orama Padilla,IVONNE FÉLIX CALZADA,Primario,PK K 1 2 3 4 5,URBANA,ABIERTA,785-5630,CALLE 10 URB MAGNOLIA GARDENS,Bayamón,PR,9560000,18.37668,-66.16742,0.6444666313676373,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
33662,Humacao,LAS PIEDRAS,Humacao,Carlos Rivera Ufret,DARLENE I. AMARO ALVAREZ,Todos los niveles,6 7 8 9     EEI,URBANA,ABIERTA,285-0052,#80 AVE ROOSEVELT,Humacao,PR,9710000,18.1537,-65.83036,0.25462046516666687,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
30791,Humacao,LAS PIEDRAS,Juncos,Carmen Arzuaga de Rivera,SOL I. ORTIZ BRUNO,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,734-8151,URB VALENCIA I,Juncos,PR,7770000,18.22454,-65.91849,0.589197960792036,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
71662,Bayamón,TOA BAJA,Toa Baja,Carmen Barroso Morales,EDDIE SUAREZ ORTIZ,Primario,K 1 2 3 4 5,URBANA,ABIERTA,795-8885,CALLE RAMON MORLA 6TA SECC. LEVITTOWN,Toa Baja,PR,9490000,18.43399,-66.17268,0.8739604132990435,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
56119,Ponce,SANTA ISABEL,Juana Díaz,Carmen Belén Veiga,LUIS E. HERNÁNDEZ HERNÁDEZ,Secundario,9101112,URBANA,ABIERTA,837-2435,CALLE LA CRUZ,Juana Díaz,PR,7950000,18.04626,-66.50414,0.49988643156071755,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
30841,Humacao,LAS PIEDRAS,Las Piedras,Carmen Benítez,HIGINIO FIGUEROA RODRIGUEZ,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,733-2660,CALLE JOSE C BARBOSA #97,Las Piedras,PR,7710000,18.18365,-65.86781,0.40200723181580666,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
24687,Caguas,GUAYAMA,Arroyo,Carmen Bozello de Huyke,Sandra Merced Velázquez,Primario,PK K 1 2 3 4 5 6 7 8,URBANA,ABIERTA,839-2655,FRENTE CASERIO ISIDRO CORA,Arroyo,PR,7140000,,,0.9167968330184775,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
47613,Mayagüez,AGUADILLA,Añasco,Carmen Casasus Martí,DRA. ZULMA FIGUEROA,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,826-5355,CARR. 405 KM.0 HM. 9 BO. CARRERAS,Añasco,PR,6100000,18.28701,-67.13216,0.6520607384069395,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
20180,Caguas,CIDRA,Aguas Buenas,Carmen D. Ortiz Ortiz (S. U. Sumidero),IRSA M. HERNÁNDEZ BATALLA,Primario,K 1 2 3 4 5 6 7 8      EEI,RURAL,ABIERTA,732-2530,CARR 173 KM7 KH0 BO SUMIDERO,Aguas Buenas,PR,7030000,18.22399,-66.13132,0.5200703278132752,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
35964,Humacao,CANOVANAS,Río Grande,Carmen Feliciano Carrera,Myrna Estrada García**,Primario,6 7 8      EEI,RURAL,ABIERTA,809-0052,CALLE PRINCIPAL CARR 967 BO PALMER,Río Grande,PR,7450000,18.36912,-65.7787,0.37644904515887984,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
66225,San Juan,SAN JUAN II,San Juan III,Carmen Gómez Tejera,JUAN BORRERO/DHARMA PIÑA,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,762-7437,URB MONTECARLO CALLE 15 FINAL,San Juan,PR,9240000,18.3905,-66.01135,0.22780529558664928,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
70540,Bayamón,BAYAMON,Bayamón I,Carmen Gómez Tejera,MARIA J ONEILL,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,269-5963,AVE MAIN SANTA ROSA,Bayamón,PR,9560000,18.39044,-66.14161,0.4352798977430644,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
11411,Arecibo,ARECIBO,Hatillo,Carmen Noelia Peraza Toledo,AILEN MENDEZ PONCE**,Primario,PK K 1 2 3 4 5,RURAL,ABIERTA,898-0001,CARR 492 KM 3 HM 1 BO CORCOVADOS,Hatillo,PR,6590000,18.45667,-66.77591,0.8734455013275413,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
30502,Humacao,LAS PIEDRAS,Humacao,Carmen Pilar Santos,GLENDA RODRIGUEZ ALICEA,Primario,PK K 1 2 3 4 5 6,URBANA,ABIERTA,852-2065,"CALLE PROGRESO #50, BDA PATAGONIA",Humacao,PR,7910000,18.14571,-65.83097,0.4442375302442854,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
57182,Ponce,PONCE,Ponce III,Carmen Solá de Pereira,KARLA X. CRESPO MEDINA,Primario,K 1 2 3 4 5,URBANA,ABIERTA,841-6411,CALLE 40 5RA SECCION URB JARDINES DEL CARIBE,Ponce,PR,7310000,18.01495,-66.65441,0.6740766359442224,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
32250,Humacao,CANOVANAS,Río Grande,Casiano Cepeda (Intermedia),ROSA VELEZ CORREA,Todos los niveles,6789101112,RURAL,ABIERTA,887-4410,CARR 959 KM 2 BO CIENAGA ALTA,Río Grande,PR,7450000,18.361,-65.85306,0.2829659596603838,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
25049,Humacao,YABUCOA,Patillas,Cecilio Lebrón Ramos,IVIS I. MAYSONET OCASIO,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,839-3550,CALLE MUÑOZ RIVERA FINAL,Patillas,PR,7230000,18.00546,-66.01105,0.7021970526683148,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
34793,Humacao,CANOVANAS,Loíza,Celso Gonzalez Vaillant,SANTOS CASADO ARCHEVAL,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,876-8260,CARR 188 KM 7 HM 2,Loíza,PR,7720000,18.42633,-65.88097,0.5944451197848909,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
61572,San Juan,SAN JUAN I,San Juan I,Central de Artes Visuales,JOSÉ MORALES,Todos los niveles,6789101112,URBANA,ABIERTA,723-8911,1415 AVE PONCE DE LEON PDA 20,San Juan,PR,9070000,18.44818,-66.06979,0.7712185196008731,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
23887,Caguas,CIDRA,Cayey,Centro Adiestramiento Vocacional,JOSÉ ROSA ORTIZ,Educación especial,EEI EES,URBANA,ABIERTA,263-1480,AVE ANTONIO R BARCELO ESQ EL VETERANO,Cayey,PR,7360000,18.11716,-66.15637,0.09336292482505243,1,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
73494,Arecibo,VEGA ALTA,Vega Baja,Centro de Adiestramiento,YARIMAR HERNANDEZ ALVARADO,Educación especial,EES,RURAL,ABIERTA,855-1360,CARR 155 KM 6 HM 5 BO PUGNADO AFUERA,Vega Baja,PR,6930000,18.43434,-66.40578,0.3263277662238373,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
61366,San Juan,SAN JUAN I,San Juan II,Centro Eugenio María de Hostos,JOSE M. BORIA,Educación especial,EES,URBANA,ABIERTA,792-0111,URB PUERTO NUEVO CALLE CONSTITUCION ESQ CAMPECHE,San Juan,PR,9210000,18.41049,-66.08693,0.17095245057747527,1,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
30167,Humacao,FAJARDO,Ceiba,Centro Residencial de Oportunidades Educativas de Ceiba (CROEC),Juan Gomez Rodríguez**,Secundario,9101112,URBANA,ABIERTA,(787) 865-1020,"CALLE ROOSEVELT, FD-ROOSEVELT ROADS",Ceiba,PR,7350000,18.217912,-65.649491,0.9062704216745607,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
44560,Mayagüez,MAYAGUEZ,Mayagüez,Centro Residencial de Oportunidades Educativas de Mayagüez (CROEM),MILTON TOMASINI,Secundario,9101112,RURAL,ABIERTA,832-3720,CERRO LAS MESAS KM6 HM.9,Mayagüez,PR,6800000,18.17693,-67.08917,0.9515370693507889,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
54862,Ponce,SANTA ISABEL,Villalba,Centro Residencial de Oportunidades Educativas de Villalba (CROEV),Sol E. León León**,Secundario,9101112,RURAL,ABIERTA,(787) 847-7440,CARR 159 INT K 57.3 CALLE ALBIZU CAMPOS,Villalba,PR,7660000,18.121072,-66.497931,0.9590064371001396,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
45310,Mayagüez,AGUADILLA,Aguada,Centro Vocacional Especial,JOSÉ A. MARRERO CARO,Educación especial,EES,RURAL,ABIERTA,868-3245,CARR 417 KM 3 HM 6 BO GUANABANO,Aguada,PR,6020000,18.36856,-67.1562,0.5440572662320972,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
42572,Mayagüez,SAN SEBASTIAN,Moca,Cerro Gordo Medina,RAFAEL MEDINA VELÁZQUEZ,Primario,PK K 1 2 3 4 5,RURAL,ABIERTA,877-5850,CARR 420 INT 495 KM 2.0,Moca,PR,6760000,18.34165,-67.07776,0.9371561163306802,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
23259,Caguas,GURABO,Caguas II,Charles E. Miner,VACANTE,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,744-7779,URB VILLA NUEVA CALLE 25,Caguas,PR,7250000,18.20853,-66.05572,0.6095330073788708,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
20727,Caguas,GURABO,Caguas II,Cipriano Manrique,Luz C. Torres Oyola**,Primario,K 1 2 3 4 5,RURAL,ABIERTA,747-3600,"CARR 765 KM3 HM 1 BO. BORINQUEN, PARCELAS VIEJAS",Caguas,PR,7250000,18.17479,-66.04161,0.9042291526224973,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
28100,Caguas,BARRANQUITAS,Comerío,Claudio Ferre Cotto,NICOLE ALICEA FRANCO,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,875-3265,CARR 156 URB SABANA DEL PALMAR 826 PALMA REAL,Comerío,PR,7824817,18.21106,-66.23603,0.826920174805818,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
21493,Caguas,CIDRA,Cidra,Clemencia Meléndez,LUZ E. CARRIÓN VEGA,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,739-8913,CARR 173 KM 7 HM 9 BO RABANAL,Cidra,PR,7390000,18.16227,-66.19183,0.6909766927988774,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
74237,Bayamón,COROZAL,Naranjito,Coleen Vázquez Urrutia,MARYVETTE ORTIZ PEÑA,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,URBANA,ABIERTA,869-1309,CARR 164 KM 7 HM 1 BO ACHIOTE,Naranjito,PR,7190000,18.29895,-66.25257,0.41751782666644693,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
23143,Caguas,GURABO,Caguas II,Concepción Méndez Cano,SARID RESTO ACEVEDO,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,744-3583,URB TURABO GARDENS CALLE 25 2DA SECC,Caguas,PR,7250000,18.21915,-66.05384,0.3231698291388065,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
42911,Mayagüez,AGUADILLA,Rincón,Conrado Rodríguez,MARGARITA SANTIAGO QUINONES,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,823-5775,CALLE LUIS MUÑOZ RIVERA FINAL,Rincón,PR,6770000,18.33903,-67.25098,0.8216119604219325,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
52886,Caguas,GUAYAMA,Salinas,Coquí (Intermedia),WANDA PADUANI,Primario,K 1 2 3 4 5        EEE,RURAL,ABIERTA,853-4800,CARR 3 KM 156 HM 0 BO COQUI,Salinas,PR,7510000,17.9715,-66.22818,0.8718101226285555,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
58503,Ponce,SANTA ISABEL,Villalba,Cristina (Amada) Martínez Martínez,JOSÉ R. OLIVIERI CINTRÓN,Secundario,9101112,RURAL,ABIERTA,847-5940,CARR 149 BO JAGUEYES DESVIO #5561,Villalba,PR,7660000,18.11068,-66.50366,0.42919615323922056,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
70425,Bayamón,BAYAMON,Bayamón III,Cristóbal Colón,YADIRA BURGOS TORRES,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,785-1190,URB LOMAS VERDES CALLE TULIPAN ESQ SAUCE,Bayamón,PR,9560000,18.37521,-66.15804,0.5443789638256765,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
32714,Humacao,YABUCOA,Yabucoa,Cristóbal del Campo,INGRID TORRES RIVERA,Primario,K 1 2 3 4 5        EEE,RURAL,ABIERTA,893-3332,CARR 962 KM 2 HM 4 BO LIMONES,Yabucoa,PR,7670000,18.0778,-65.8944,0.7367087810508113,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
76562,Arecibo,VEGA ALTA,Dorado,Cristóbal Santana Melecio (Nueva),MARIA DE LOS A. LUGO VEGA,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,870-3416,CALLE 8 RIO LAJAS,Dorado,PR,6460000,18.396,-66.25971,0.48490793331786436,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
51334,Ponce,YAUCO,Guayanilla,Dalila Torres,REBECCA LÓPEZ,Primario,K 1 2 3          EEE,URBANA,ABIERTA,835-2145,CALLE LUIS MUÑOZ RIVERA SECTOR SITIO,Guayanilla,PR,6560000,18.02428,-66.79254,0.7778452363983874,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
58263,Ponce,SANTA ISABEL,Villalba,Daniel Serrano Rivera,JEAANETTE MALDONADO LABOY,Primario,PK K 1 2 3 4 5        EEE,RURAL,ABIERTA,847-1606,CARR 149 KM 59 BO VILLALBA ABAJO,Villalba,PR,7660000,18.10698,-66.50581,0.49669729056637746,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
17673,Arecibo,CAMUY,Lares,Daniel Vélez Soto,JUDITH NIEVES VÉLEZ,Primario,PK K 1 2 3 4 5        EEE,URBANA,ABIERTA,897-3060,CARR 111 KM 2 HM 0,Lares,PR,6690000,18.29956,-66.88233,0.570658478813441,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
71639,Bayamón,TOA BAJA,Toa Baja,Delia Dávila De Caban,WANDA E. PAGAN REYES,Primario,PK K 1 2 3 4 5 6,URBANA,ABIERTA,261-1340,CALLE LAGO LAS CURIAS FINAL 5TA SECCION LEVITTOWN,Toa Baja,PR,9490000,18.43506,-66.18149,0.49896129011234247,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
20735,Caguas,GURABO,Caguas I,Diego Vázquez,*INTI SANTIAGO NIEVES,Primario,K 1 2 3 4 5 6 7 8     EEE,URBANA,ABIERTA,743-3695,CALLE D FINAL BDA. MORALES,Caguas,PR,7250000,18.23283,-66.04072,0.669717935517811,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
26153,Caguas,GUAYAMA,Arroyo,Dolores González,MARÍA A. MORALES RODRÍGUEZ,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,839-5177,CALLE A URB JARDINES DE ARROYO,Arroyo,PR,7140000,17.97405,-66.06448,0.6433210122065631,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
11643,Arecibo,CAMUY,Lares,Domingo Aponte Collazo,ÁNGELA H. SERRANO DAMON,Secundario,9 10 11 12   EES,URBANA,ABIERTA,897-1570,CARR 111 CALLE RAMON DE JESUS SIERRA,Lares,PR,6690000,18.29666,-66.87977,0.5709438048525745,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
50252,Ponce,UTUADO,Adjuntas,Domingo Massol,PEDRO JUAN FIGUEROA LOPEZ,Primario,K 1 2 3 4 5,RURAL,ABIERTA,829-2494,CARR 388 KM 0 HM 1 BO VACAS SALTILLO,Adjuntas,PR,6010000,18.13412,-66.72947,0.8477498278092219,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
58081,Ponce,UTUADO,Adjuntas,Domingo Pietri Ruiz,EDUARDO TORRES GONZÁLEZ,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,829-2505,16 CALLE RODULFO GONZALEZ,Adjuntas,PR,6010000,18.17278,-66.726671,0.4940240107750083,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
35907,Humacao,FAJARDO,Ceiba,Don Luis Muñoz Marín,NÉLIDA LASANTA LASANTA,Primario,PK K 1 2 3 4 5        EEE,URBANA,ABIERTA,885-3091,CARR 779,Ceiba,PR,7350000,18.26012,-65.64796,0.5579213431884444,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
